Date,Close
1/31/2007,100.0
2/28/2007,100.3604
3/30/2007,101.6886
4/30/2007,104.6528
5/31/2007,106.2954
6/29/2007,108.1552
7/31/2007,107.5709
8/31/2007,108.0449
9/28/2007,108.3
10/31/2007,111.9916
11/30/2007,111.5012
12/31/2007,111.8978
1/31/2008,111.0831
2/29/2008,112.0624
3/31/2008,108.8909
4/30/2008,111.2625
5/30/2008,114.7303
6/30/2008,117.6961
7/31/2008,117.4954
8/29/2008,117.3637
9/30/2008,116.5194
10/31/2008,113.9996
11/28/2008,114.4028
12/31/2008,114.3452
1/30/2009,113.8449
2/27/2009,113.2359
3/31/2009,111.1934
4/30/2009,112.227
5/29/2009,113.7478
6/30/2009,115.5812
7/31/2009,115.838
8/31/2009,117.7192
9/30/2009,119.9921
10/30/2009,121.0158
11/30/2009,122.8509
12/31/2009,125.1831
1/29/2010,123.478
2/26/2010,124.1232
3/31/2010,124.1758
4/30/2010,127.5696
5/31/2010,126.7713
6/30/2010,125.3806
7/30/2010,126.8783
8/31/2010,126.8438
9/30/2010,126.6397
10/29/2010,129.5824
11/30/2010,133.1803
12/31/2010,134.808
1/31/2011,135.5486
2/28/2011,134.8179
3/31/2011,136.1625
4/29/2011,137.8397
5/31/2011,136.7468
6/30/2011,134.627
7/29/2011,135.8301
8/31/2011,136.4374
9/30/2011,134.5644
10/31/2011,136.6826
11/30/2011,136.9443
12/30/2011,134.9133
1/31/2012,136.546
2/29/2012,137.5665
3/30/2012,135.6902
4/30/2012,134.6665
5/31/2012,132.1845
6/29/2012,131.9327
7/31/2012,134.0789
8/31/2012,135.835
9/28/2012,137.2653
10/31/2012,137.7623
11/30/2012,139.2107
12/31/2012,139.0115
1/31/2013,141.5296
2/28/2013,141.8588
3/28/2013,142.2933
4/30/2013,141.105
5/31/2013,142.3608
6/28/2013,142.0497
7/31/2013,142.0234
8/30/2013,142.6439
9/30/2013,143.5458
10/31/2013,144.2272
11/29/2013,146.696
12/31/2013,147.8086
1/31/2014,146.3191
2/28/2014,146.8145
3/31/2014,144.5745
4/30/2014,146.4129
5/30/2014,146.1808
6/30/2014,147.8645
7/31/2014,145.3908
8/29/2014,148.1509
9/30/2014,149.8757
10/31/2014,151.199
11/28/2014,152.5157
12/31/2014,151.3093
1/30/2015,152.8136
2/27/2015,154.4479
3/31/2015,152.7181
4/30/2015,150.3728
5/29/2015,148.9524
6/30/2015,151.3718
7/31/2015,153.3616
8/31/2015,153.3106
9/30/2015,154.1846
10/30/2015,152.4186
11/30/2015,154.6898
12/31/2015,154.3212
1/29/2016,151.9133
2/29/2016,150.4139
3/31/2016,152.2211
4/29/2016,152.4877
5/31/2016,151.961
6/30/2016,151.6895
7/29/2016,151.1397
8/31/2016,150.5209
9/30/2016,148.75
10/31/2016,147.9287
11/30/2016,148.2266
12/30/2016,149.5367
1/31/2017,150.9126
2/28/2017,152.5437
3/31/2017,150.7908
4/28/2017,152.6441
5/31/2017,153.5559
6/30/2017,155.4338
7/31/2017,157.8235
8/31/2017,157.2179
9/29/2017,156.4509
10/31/2017,156.7817
11/30/2017,155.0865
12/29/2017,154.4709
1/31/2018,154.0315
2/28/2018,152.4498
3/29/2018,154.5318
4/30/2018,156.2106
5/31/2018,156.102
6/29/2018,157.1965
7/31/2018,156.8969
8/31/2018,159.7047
9/28/2018,158.2564
10/31/2018,156.5003
11/30/2018,156.418
12/31/2018,154.889
1/31/2019,158.1774
2/28/2019,159.0448
3/29/2019,160.5096
4/30/2019,161.6452
5/31/2019,159.3673
6/28/2019,158.2844
7/31/2019,161.7094
