Date,Close
01/31/2007,100.02
02/28/2007,104.85
03/31/2007,105.84
04/30/2007,109.27
05/31/2007,109.26
06/30/2007,109.45
07/31/2007,111.62
08/31/2007,114.00
09/30/2007,114.10
10/31/2007,108.56
11/30/2007,108.52
12/31/2007,110.50
01/31/2008,109.07
02/29/2008,108.70
03/31/2008,107.88
04/30/2008,103.01
05/31/2008,103.63
06/30/2008,100.91
07/31/2008,98.43
08/31/2008,98.39
09/30/2008,95.47
10/31/2008,94.74
11/30/2008,91.67
12/31/2008,90.06
01/31/2009,90.61
02/27/2009,90.98
03/31/2009,90.66
04/30/2009,91.86
05/29/2009,93.42
06/30/2009,96.65
07/31/2009,96.82
08/31/2009,98.31
09/30/2009,104.47
10/30/2009,106.86
11/30/2009,109.52
12/31/2009,112.12
01/29/2010,109.62
02/26/2010,110.72
03/31/2010,107.19
04/30/2010,110.89
05/28/2010,116.78
06/30/2010,117.21
07/30/2010,123.60
08/31/2010,122.44
09/30/2010,121.10
10/29/2010,124.45
11/30/2010,124.13
12/31/2010,124.68
01/31/2011,126.03
02/28/2011,121.72
03/31/2011,119.40
04/29/2011,117.56
05/31/2011,117.01
06/30/2011,117.38
07/29/2011,115.60
08/31/2011,111.08
09/30/2011,112.10
10/31/2011,117.69
11/30/2011,118.27
12/30/2011,118.20
01/31/2012,118.36
02/29/2012,118.85
03/30/2012,116.35
04/30/2012,119.06
05/31/2012,119.86
06/29/2012,124.43
07/31/2012,122.78
08/31/2012,127.67
09/28/2012,128.04
10/31/2012,127.55
11/30/2012,127.42
12/31/2012,126.94
01/31/2013,122.51
02/28/2013,125.57
03/28/2013,129.08
04/30/2013,134.13
05/31/2013,137.68
06/28/2013,141.17
07/31/2013,137.51
08/30/2013,139.57
09/30/2013,137.62
10/31/2013,138.29
11/29/2013,144.05
12/31/2013,145.73
01/31/2014,137.86
02/28/2014,135.31
03/31/2014,134.10
04/30/2014,133.92
05/30/2014,137.17
06/30/2014,140.19
07/31/2014,143.20
08/29/2014,144.45
09/30/2014,144.03
10/31/2014,143.40
11/28/2014,145.28
12/31/2014,148.79
01/30/2015,151.20
02/27/2015,148.87
03/31/2015,147.23
04/30/2015,149.39
05/29/2015,143.28
06/30/2015,143.33
07/31/2015,138.39
08/31/2015,140.75
09/30/2015,142.58
10/30/2015,145.17
11/30/2015,147.49
12/31/2015,147.60
01/29/2016,144.41
02/29/2016,146.09
03/31/2016,149.07
04/29/2016,150.75
05/31/2016,150.49
06/30/2016,151.13
07/29/2016,152.53
08/31/2016,149.22
09/30/2016,151.56
10/31/2016,153.53
11/30/2016,153.21
12/30/2016,155.57
01/31/2017,159.87
02/28/2017,156.68
03/31/2017,162.05
04/28/2017,166.01
05/31/2017,170.02
06/30/2017,174.10
07/31/2017,177.20
08/31/2017,177.60
09/29/2017,175.15
10/31/2017,177.50
11/30/2017,178.41
12/29/2017,176.11
01/31/2018,182.86
02/28/2018,186.15
03/29/2018,184.77
04/30/2018,178.23
05/31/2018,174.82
06/29/2018,176.61
07/31/2018,175.50
08/31/2018,170.29
09/28/2018,171.19
10/31/2018,170.49
11/30/2018,168.88
12/31/2018,164.13
01/31/2019,168.33
02/28/2019,167.38
03/29/2019,169.63
04/30/2019,177.07
05/31/2019,185.18
06/28/2019,188.01
07/31/2019,178.58
08/30/2019,184.81
09/30/2019,184.36
10/31/2019,182.01
11/29/2019,188.30
12/31/2019,183.99
01/31/2020,188.54
02/28/2020,193.99
03/31/2020,197.89
04/30/2020,200.60
05/29/2020,201.93
06/30/2020,201.63
07/31/2020,198.68
08/31/2020,210.80
09/30/2020,210.66
10/30/2020,208.32
11/30/2020,209.78
12/31/2020,214.35
01/29/2021,222.36
02/26/2021,224.52
03/31/2021,226.89
04/30/2021,226.22
05/28/2021,228.28
06/30/2021,236.02
07/30/2021,239.18
08/31/2021,240.77
09/30/2021,245.24
10/29/2021,244.62
11/30/2021,236.55
12/31/2021,237.50
01/31/2022,222.56
02/28/2022,222.05
03/31/2022,224.89
04/29/2022,230.65
05/31/2022,234.21
06/30/2022,235.25
07/29/2022,230.73
08/31/2022,225.93
09/30/2022,225.69
10/31/2022,222.16
