Date,Close
9/19/2014,91.1359
9/22/2014,87.2532
9/23/2014,84.613
9/24/2014,87.9132
9/25/2014,86.3116
9/26/2014,87.8065
9/29/2014,86.1466
9/30/2014,86.2437
10/3/2014,85.5157
10/6/2014,85.7195
10/7/2014,85.0983
10/8/2014,85.7098
10/9/2014,86.1855
10/10/2014,83.3608
10/13/2014,82.6231
10/14/2014,82.4581
10/15/2014,83.089
10/16/2014,86.2437
10/17/2014,85.3313
10/20/2014,85.671
10/21/2014,88.2336
10/22/2014,88.9422
10/23/2014,91.6794
10/24/2014,92.951
10/27/2014,94.9215
10/28/2014,96.756
10/29/2014,95.4262
10/30/2014,95.8339
10/31/2014,95.7077
11/3/2014,98.8138
11/4/2014,102.9586
11/5/2014,105.4823
11/6/2014,108.2972
11/7/2014,111.1995
11/10/2014,115.6549
11/11/2014,111.1801
11/12/2014,114.7328
11/13/2014,111.4713
11/14/2014,111.7237
11/17/2014,110.8986
11/18/2014,107.5595
11/19/2014,105.6279
11/20/2014,106.5986
11/21/2014,107.4819
11/24/2014,110.5783
11/25/2014,110.1415
11/26/2014,109.365
11/27/2014,109.365
11/28/2014,108.3652
12/1/2014,102.8809
12/2/2014,106.6665
12/3/2014,107.3945
12/4/2014,105.9676
12/5/2014,104.7349
12/8/2014,101.9879
12/9/2014,104.3272
12/10/2014,100.8328
12/11/2014,101.8908
12/12/2014,102.0267
12/15/2014,101.6288
12/16/2014,102.6674
12/17/2014,105.822
12/18/2014,106.0453
12/19/2014,107.4042
12/22/2014,105.5794
12/23/2014,102.4247
12/24/2014,102.8421
12/29/2014,102.8712
12/30/2014,102.648
12/31/2014,100.8911
1/2/2015,100.561
1/5/2015,98.0373
1/6/2015,100.2892
1/7/2015,99.1341
1/8/2015,101.9491
1/9/2015,99.998
1/12/2015,98.6391
1/13/2015,97.814
1/14/2015,96.6589
1/15/2015,93.4849
1/16/2015,94.0479
1/19/2015,94.0479
1/20/2015,97.1055
1/21/2015,100.2601
1/22/2015,100.9493
1/23/2015,100.0854
1/26/2015,100.9396
1/27/2015,99.9204
1/28/2015,95.5621
1/29/2015,87.1755
