Date,Close
2/28/2005,100.0
3/31/2005,103.08
4/30/2005,96.57
5/31/2005,113.26
6/30/2005,109.86
7/31/2005,135.33
8/31/2005,127.01
9/30/2005,136.97
10/31/2005,124.74
11/30/2005,142.93
12/31/2005,149.06
1/31/2006,170.49
2/28/2006,164.64
3/31/2006,149.66
4/30/2006,168.85
5/31/2006,161.93
6/30/2006,153.42
7/31/2006,156.56
8/31/2006,170.29
9/30/2006,174.26
10/31/2006,157.77
11/30/2006,165.01
12/31/2006,164.51
1/31/2007,150.44
2/28/2007,145.04
3/31/2007,144.6
4/30/2007,142.86
5/31/2007,138.54
6/30/2007,150.24
7/31/2007,158.73
8/31/2007,150.86
9/30/2007,148.06
10/31/2007,137.0
11/30/2007,128.8
12/31/2007,124.36
1/31/2008,122.59
2/29/2008,123.41
3/31/2008,118.75
4/30/2008,132.01
5/31/2008,142.81
6/30/2008,114.46
7/31/2008,99.39
8/31/2008,86.21
9/30/2008,79.07
10/31/2008,66.52
11/30/2008,44.58
12/31/2008,47.33
1/31/2009,56.37
2/28/2009,50.16
3/31/2009,69.92
4/30/2009,84.27
5/31/2009,82.9
6/30/2009,86.12
7/31/2009,109.82
8/31/2009,125.38
9/30/2009,133.78
10/31/2009,117.03
11/30/2009,124.26
12/31/2009,157.1
1/31/2010,145.17
2/28/2010,143.07
3/31/2010,166.94
4/30/2010,169.48
5/31/2010,148.42
6/30/2010,140.99
7/31/2010,133.71
8/31/2010,121.44
9/30/2010,134.37
10/31/2010,144.14
11/30/2010,141.12
12/31/2010,155.96
1/31/2011,184.98
2/28/2011,179.8
3/31/2011,194.22
4/30/2011,202.33
5/31/2011,187.88
6/30/2011,158.7
7/31/2011,157.36
8/31/2011,128.25
9/30/2011,122.24
10/31/2011,143.33
11/30/2011,146.88
12/31/2011,148.74
1/31/2012,176.74
2/29/2012,197.99
3/31/2012,195.61
4/30/2012,188.24
5/31/2012,156.61
6/30/2012,163.68
7/31/2012,169.23
8/31/2012,166.9
9/30/2012,173.47
10/31/2012,171.99
11/30/2012,179.65
12/31/2012,196.88
1/31/2013,204.18
2/28/2013,219.6
3/31/2013,236.89
4/30/2013,237.9
5/31/2013,263.38
6/30/2013,268.33
7/31/2013,251.9
8/31/2013,260.35
9/30/2013,296.67
10/31/2013,315.24
11/30/2013,347.5
12/31/2013,354.62
1/31/2014,352.86
2/28/2014,367.77
3/31/2014,360.36
4/30/2014,390.05
5/31/2014,424.23
6/30/2014,451.34
