Date,Close
1/31/2007,100.00
2/28/2007,100.80
3/30/2007,102.10
4/30/2007,104.50
5/31/2007,106.20
6/29/2007,105.40
7/31/2007,102.80
8/31/2007,103.20
9/28/2007,107.10
10/31/2007,109.80
11/30/2007,105.40
12/31/2007,104.10
1/30/2008,98.20
2/29/2008,99.40
3/31/2008,98.90
4/30/2008,102.50
5/30/2008,103.80
6/30/2008,93.20
7/31/2008,90.80
8/29/2008,90.10
9/30/2008,79.50
10/31/2008,66.20
11/28/2008,60.40
12/31/2008,62.40
1/30/2009,57.10
2/27/2009,52.20
3/31/2009,55.80
4/30/2009,62.10
5/29/2009,68.40
6/30/2009,66.80
7/31/2009,72.90
8/31/2009,76.40
9/30/2009,79.50
10/30/2009,77.80
11/30/2009,80.90
12/31/2009,82.30
1/29/2010,79.10
2/26/2010,80.40
3/31/2010,85.20
4/30/2010,86.50
5/31/2010,78.80
6/30/2010,77.10
7/30/2010,83.40
8/31/2010,80.60
9/30/2010,87.90
10/29/2010,90.80
11/30/2010,88.50
12/31/2010,94.20
1/31/2011,96.40
2/28/2011,99.70
3/31/2011,99.10
4/29/2011,103.80
5/31/2011,102.90
6/30/2011,101.50
7/29/2011,99.40
8/31/2011,93.10
9/30/2011,85.50
10/31/2011,92.20
11/30/2011,90.80
12/30/2011,91.80
1/31/2012,95.10
2/29/2012,98.80
3/30/2012,100.10
4/30/2012,100.20
5/31/2012,92.40
6/29/2012,96.40
7/31/2012,98.10
8/31/2012,99.80
9/28/2012,102.10
10/31/2012,101.50
11/30/2012,102.90
12/31/2012,103.90
1/31/2013,108.50
2/28/2013,109.20
3/29/2013,111.40
4/30/2013,114.80
5/31/2013,115.50
6/28/2013,115.20
7/31/2013,121.40
8/30/2013,118.60
9/30/2013,124.50
10/31/2013,128.90
11/29/2013,130.40
12/31/2013,132.40
1/31/2014,127.20
2/28/2014,133.50
3/31/2014,133.80
4/30/2014,135.20
5/30/2014,138.40
6/30/2014,141.10
7/31/2014,138.20
8/29/2014,141.50
9/30/2014,137.40
10/31/2014,138.90
11/28/2014,141.20
12/31/2014,138.50
1/30/2015,136.20
2/27/2015,143.40
3/31/2015,141.80
4/30/2015,144.50
5/29/2015,143.10
6/30/2015,140.20
7/31/2015,142.80
8/31/2015,134.10
9/30/2015,130.20
10/30/2015,139.50
11/30/2015,138.80
12/31/2015,136.90
1/29/2016,129.80
2/29/2016,129.20
3/31/2016,137.50
4/29/2016,138.40
5/31/2016,139.20
6/30/2016,140.40
7/29/2016,145.20
8/31/2016,145.40
9/30/2016,146.10
10/31/2016,143.80
11/30/2016,147.10
12/30/2016,150.20
1/31/2017,153.10
2/28/2017,155.80
3/31/2017,156.40
4/28/2017,158.85
