Date,Close
1/31/2007,100.00
2/28/2007,100.00
3/30/2007,100.38
4/30/2007,100.86
5/31/2007,101.46
6/29/2007,101.18
7/31/2007,100.72
8/31/2007,101.03
9/28/2007,101.88
10/31/2007,102.26
11/30/2007,102.01
12/31/2007,102.46
1/31/2008,103.71
2/29/2008,104.32
3/31/2008,104.66
4/30/2008,104.44
5/30/2008,105.08
6/30/2008,105.99
7/31/2008,105.38
8/29/2008,104.92
9/30/2008,106.41
10/31/2008,107.76
11/28/2008,108.45
12/31/2008,109.03
1/30/2009,109.52
2/27/2009,109.81
3/31/2009,109.25
4/30/2009,109.73
5/29/2009,110.58
6/30/2009,110.90
7/31/2009,111.79
8/31/2009,112.22
9/30/2009,113.06
10/30/2009,112.63
11/30/2009,113.47
12/31/2009,114.23
1/29/2010,113.72
2/26/2010,114.21
3/31/2010,115.46
4/30/2010,115.74
5/28/2010,114.78
6/30/2010,114.52
7/30/2010,115.31
8/31/2010,114.61
9/30/2010,116.02
10/29/2010,117.18
11/30/2010,116.86
12/31/2010,118.62
1/31/2011,119.01
2/28/2011,119.93
3/31/2011,120.28
4/29/2011,121.65
5/31/2011,121.11
6/30/2011,120.79
7/29/2011,119.36
8/31/2011,118.04
9/30/2011,116.82
10/31/2011,118.18
11/30/2011,117.75
12/30/2011,118.45
1/31/2012,119.59
2/29/2012,120.27
3/30/2012,120.96
4/30/2012,121.21
5/31/2012,119.88
6/29/2012,120.57
7/31/2012,121.36
8/31/2012,121.94
9/28/2012,122.75
10/31/2012,122.32
11/30/2012,122.67
12/31/2012,123.01
1/31/2013,124.38
2/28/2013,124.73
3/28/2013,125.87
4/30/2013,126.45
5/31/2013,126.12
6/28/2013,124.79
7/31/2013,126.27
8/30/2013,124.51
9/30/2013,125.88
10/31/2013,127.25
11/29/2013,127.61
12/31/2013,128.98
1/31/2014,128.32
2/28/2014,129.70
3/31/2014,130.05
4/30/2014,130.74
5/30/2014,132.12
6/30/2014,132.81
7/31/2014,131.59
8/29/2014,133.19
9/30/2014,131.87
10/31/2014,133.58
11/28/2014,134.28
12/31/2014,133.95
1/30/2015,135.31
2/27/2015,136.68
3/31/2015,136.03
4/30/2015,136.38
5/29/2015,137.08
6/30/2015,135.75
7/31/2015,136.11
8/31/2015,133.46
9/30/2015,132.14
10/30/2015,134.53
11/30/2015,134.88
12/31/2015,133.56
1/29/2016,134.25
2/29/2016,134.60
3/31/2016,136.32
4/29/2016,136.67
5/31/2016,137.37
6/30/2016,137.14
7/29/2016,138.42
8/31/2016,138.77
9/30/2016,139.47
10/31/2016,138.47
11/30/2016,139.85
12/30/2016,140.55
1/31/2017,141.59
2/28/2017,142.63
3/31/2017,142.98
4/28/2017,144.02
5/31/2017,144.72
6/30/2017,145.07
7/31/2017,146.12
8/31/2017,146.46
9/29/2017,147.85
10/31/2017,149.24
11/30/2017,149.95
12/29/2017,150.99
1/31/2018,153.07
2/28/2018,151.07
3/29/2018,151.41
4/30/2018,152.11
5/31/2018,153.15
6/29/2018,153.50
7/31/2018,154.55
8/31/2018,155.59
9/28/2018,155.26
10/31/2018,152.26
11/30/2018,153.30
12/31/2018,150.31
1/31/2019,152.73
2/28/2019,153.78
3/29/2019,155.17
4/30/2019,156.57
5/31/2019,154.90
6/28/2019,156.65
7/31/2019,157.34
8/30/2019,157.70
9/30/2019,158.40
10/31/2019,159.10
11/29/2019,159.81
12/31/2019,161.20
1/31/2020,160.87
2/28/2020,158.87
3/31/2020,155.86
4/30/2020,158.29
5/29/2020,160.03
6/30/2020,160.72
7/31/2020,162.47
8/31/2020,163.85
9/30/2020,162.18
10/30/2020,161.50
11/30/2020,164.30
12/31/2020,166.74
1/29/2021,167.10
2/26/2021,168.85
3/31/2021,170.25
4/30/2021,171.65
5/28/2021,173.05
6/30/2021,173.76
7/30/2021,175.16
8/31/2021,175.86
9/30/2021,174.50
10/29/2021,176.96
11/30/2021,176.28
12/31/2021,178.37
1/31/2022,179.08
2/28/2022,180.48
3/31/2022,181.88
4/29/2022,182.25
5/31/2022,183.65
6/30/2022,182.97
7/29/2022,184.73
8/31/2022,183.39
9/30/2022,182.71
10/31/2022,185.16
11/30/2022,186.57
12/30/2022,185.90
1/31/2023,187.65
2/28/2023,186.41
3/31/2023,187.53
4/28/2023,188.47
5/31/2023,188.10
6/30/2023,189.23
7/31/2023,190.17
8/31/2023,189.61
9/29/2023,188.48
10/31/2023,187.16
11/30/2023,190.35
12/29/2023,192.23
1/31/2024,193.36
2/29/2024,195.05
3/28/2024,196.18
4/30/2024,195.43
5/31/2024,197.12
6/28/2024,197.68
7/31/2024,198.81
8/30/2024,200.32
9/30/2024,201.26
10/31/2024,200.51
11/29/2024,202.20
12/31/2024,203.90
1/31/2025,204.41
2/28/2025,205.16
3/31/2025,206.09
4/30/2025,205.53
5/30/2025,207.22
6/30/2025,207.97
7/31/2025,209.11
8/29/2025,210.25
9/30/2025,210.82
10/31/2025,210.25
11/28/2025,211.57
12/31/2025,212.35
