Date,Close
1/31/2007,100.00
2/28/2007,101.45
3/30/2007,96.81
4/30/2007,95.74
5/31/2007,93.21
6/29/2007,92.54
7/31/2007,88.42
8/31/2007,89.13
9/28/2007,107.45
10/31/2007,113.82
11/30/2007,105.24
12/31/2007,109.12
1/31/2008,118.45
2/29/2008,130.12
3/31/2008,114.54
4/30/2008,110.82
5/30/2008,115.63
6/30/2008,121.24
7/31/2008,105.41
8/29/2008,82.14
9/30/2008,65.32
10/31/2008,41.25
11/28/2008,44.82
12/31/2008,55.12
1/30/2009,58.42
2/27/2009,63.15
3/31/2009,68.42
4/30/2009,70.12
5/29/2009,85.64
6/30/2009,78.21
7/31/2009,82.45
8/31/2009,84.12
9/30/2009,95.63
10/30/2009,98.24
11/30/2009,113.31
